Timestamp(ms),Theta,Beta,FocusRatio
1780912577332,0.327918,0.176816,0.539207
1780912577348,0.327047,0.17708,0.54145
1780912577364,0.327047,0.17708,0.54145
1780912577380,0.327047,0.177079,0.54145
1780912577396,0.327045,0.177078,0.541449
1780912577412,0.327045,0.177078,0.541449
1780912577428,0.327046,0.177079,0.541449
1780912577444,0.327917,0.176815,0.539207
1780912577460,0.327047,0.17708,0.54145
1780912577476,0.327917,0.176815,0.539208
1780912577491,0.327917,0.176816,0.539208
1780912577507,0.327047,0.17708,0.54145
1780912577523,0.327047,0.17708,0.54145
1780912577540,0.327917,0.176815,0.539207
1780912577556,0.327917,0.176815,0.539207
1780912577571,0.327047,0.17708,0.54145
1780912577587,0.327917,0.176815,0.539207
1780912577603,0.327047,0.17708,0.54145
1780912577619,0.327047,0.17708,0.54145
1780912577635,0.327047,0.17708,0.54145
1780912577651,0.327047,0.17708,0.54145
1780912577666,0.327917,0.176815,0.539207
1780912577682,0.327047,0.177079,0.54145
1780912577697,0.327047,0.177079,0.54145
1780912577713,0.327047,0.17708,0.54145
1780912577729,0.327917,0.176815,0.539207
1780912577745,0.327047,0.17708,0.54145
1780912577761,0.320197,0.181872,0.568001
1780912577777,0.321783,0.181195,0.563098
1780912577793,0.321783,0.181195,0.563098
1780912577809,0.3209,0.181487,0.565557
1780912577825,0.3209,0.181487,0.565557
1780912577840,0.320901,0.181488,0.565557
1780912577855,0.32178,0.181194,0.563098
1780912577870,0.32178,0.181194,0.563098
1780912577885,0.32178,0.181194,0.563099
1780912577901,0.32178,0.181194,0.563099
1780912577916,0.320904,0.18149,0.565558
1780912577932,0.321786,0.181197,0.563098
1780912577949,0.321786,0.181197,0.563098
1780912577965,0.321785,0.181197,0.563098
1780912577980,0.320195,0.181871,0.568001
1780912577995,0.320194,0.18187,0.568001
1780912578011,0.3209,0.181488,0.565558
1780912578027,0.3209,0.181488,0.565558
1780912578043,0.321781,0.181194,0.563099
1780912578059,0.32178,0.181194,0.563098
1780912578076,0.32178,0.181194,0.563098
1780912578091,0.32178,0.181194,0.563098
1780912578107,0.321781,0.181194,0.563098
1780912578123,0.321782,0.181195,0.563098
1780912578138,0.321782,0.181195,0.563098
1780912578153,0.321781,0.181195,0.563098
1780912578168,0.321781,0.181195,0.563098
1780912578184,0.320195,0.181871,0.568001
1780912578199,0.321781,0.181194,0.563099
1780912578214,0.321776,0.181192,0.563099
1780912578229,0.321772,0.181189,0.563099
1780912578246,0.320888,0.181481,0.565559
1780912578261,0.320181,0.181863,0.568002
1780912578276,0.320894,0.181484,0.565558
1780912578292,0.315638,0.186098,0.589594
1780912578307,0.313822,0.186656,0.594784
1780912578322,0.315351,0.185921,0.589569
1780912578338,0.314437,0.186205,0.592184
1780912578354,0.315428,0.185972,0.589585
1780912578369,0.314761,0.186407,0.592217
1780912578385,0.314798,0.186429,0.592218
1780912578400,0.315671,0.18612,0.589599
1780912578416,0.315666,0.186116,0.589598
1780912578431,0.315637,0.186097,0.589592
1780912578447,0.314747,0.186395,0.592205
1780912578463,0.315624,0.186089,0.589589
1780912578479,0.315631,0.186093,0.58959
1780912578495,0.315639,0.186098,0.589592
